id,title,label,reason
7539127,"The price of AMD’s 32-core Threadripper 2990X has leaked, putting pressure on Intel",irrelevant,"Article is about AMD and Intel, but not directly related to a specific company's business news"
4855782,TikTok's Favourite Book Is Being Adapted Into A Netflix Film,irrelevant,"Article is about a Netflix film, not a company's business news"
493490,"Ho, ho, no! Walmart apologizes for Cocaine Santa sweater",relevant,Article is about Walmart's public apology for a product — company is the subject with potential business impact
4797322,Tim McGraw Exits Netflix Bull Riding Show Due to Surgery: Report,irrelevant,"Article is about Tim McGraw and a Netflix show, not a company's business"
8456939,Wells Fargo scandal shows the value of regulation,irrelevant,"Article is about Wells Fargo scandal, but not directly related to a specific company's business"
224570,How Humana And Walmart Can Overcome Organizational Autoimmune Disease,relevant,Article is about Humana and Walmart's business strategies — companies are the subjects with material business impact
4358226,Time for Netflix to Dump ‘13 Reasons Why’,irrelevant,"Article is about a Netflix show, not a company's business news"
7765736,‘The fix is in’: Internet hits the panic button after Trump intel head refuses to meet with Dems on election security,irrelevant,"Article is about politics and election security, not a company's business"
3986175,TiVo's voice-controlled Bluetooth remote has a Netflix button,irrelevant,"Article is about a product review, not a company's business news"
6322353,Uber bill easily clears first hurdle in Legislature,relevant,Article is about Uber's bill in the Legislature — company is the subject with material business impact
4003955,Amy Schumer Asked Netflix For More Money After Learning What Chris Rock and Dave Chappelle Were Paid,irrelevant,"Article is about Amy Schumer's Netflix pay, not a company's business news"
6541690,Uber announced a new feature to match female riders with drivers who are women. So why are some men are getting so emotional about it?,relevant,Article is about Uber's new feature — company is the subject with material business impact
4559255,"This Scene In Spike Lee's Netflix Show ""She's Gotta Have It"" Has Reopened A Sensitive Debate About Black British Actors In Hollywood",irrelevant,"Article is about a Netflix show, not a company's business news"
6715471,"Here's how minimum wage compares at Amazon, Walmart, Costco, and more retail giants as companies battle to win over workers",irrelevant,"Article is a comparison of minimum wages at various companies, not a specific company's business news"
3549069,"Fairleigh Dickinson vs FAU Owls basketball free live stream, TV channel for second round game (3/19/2023)",irrelevant,"Article is about a sports event, not a company's business"
3966411,"Annecy: Imira Closes Distribution Deals with Top Players, including Netflix, Disney",irrelevant,"Article is about distribution deals, but not directly related to a specific company's business news"
7619037,The Best Example of the Left Derangement is Dismantling the Adam Schiff Testimony on Intelligence Committee,irrelevant,"Article is about politics, not a company's business"
4123115,"Amazon, Netflix crash the Golden Globes party",irrelevant,"Article is about the Golden Globes, not a company's business news"
7007765,Uber and Waymo are working together on long-haul autonomous trucking,relevant,Article is about Uber and Waymo's partnership — company is the subject with material business impact
7610324,'There's More To Discuss': Cohen Says He'll Appear Again Before House Intel On March 6,irrelevant,"Article is about politics, not a company's business"
6153338,"Uber Becomes An Issue For Clinton, Bush As 2016 Candidates Debate Economic Policy",irrelevant,"Uber is mentioned in a broader political context, not as the primary subject"
3886245,"A New JonBenét Ramsey Documentary Is Coming To Netflix, So That Makes 5",irrelevant,"The article is about a Netflix documentary, not about Netflix's business"
420583,Here's what Walmart looked like when it first opened over 50 years ago,irrelevant,"The article is a nostalgic piece about Walmart's history, not a current business development"
6144606,Uber blocked in East Hampton,relevant,"Uber is banned in East Hampton, a regulatory action against the company"
8479762,"Wells Fargo Slashes Yelp To Sell On Competition, High Expecations",relevant,"Wells Fargo slashes Yelp's rating, an analyst action on Yelp's stock"
473033,How to buy toys for the kid who has everything — without relying on sponsored lists from Amazon or Walmart,irrelevant,"The article is a shopping guide that mentions Amazon and Walmart, but is not about their business"
6641183,Uber barred a London driver after he canceled a ride for 2 men wearing skullcaps because 'I don't take Jews',relevant,"Uber barred a London driver for discriminatory behavior, a corporate action"
8493984,"Wells Fargo settles fraud case with state, federal officials",relevant,"Wells Fargo settles a fraud case, a regulatory action against the company"
4441623,This New Netflix Show Looks Like A Dream For Football Fans [VIDEO],irrelevant,"The article is about a Netflix show, not about Netflix's business"
6126680,Uber ban in Germany adds to troubles in Europe,relevant,"Uber is banned in Germany, a regulatory action against the company"
6721541,Houston-area Walmart drive-by killing: Father pleads for help finding gunman,irrelevant,"The article is about a crime that occurred at a Walmart, but is not about Walmart's business"
8576857,Wells Fargo's new chief promises more change as profit slumps,relevant,"Wells Fargo's new chief promises change as profit slumps, a corporate development"
6698868,Uber Bill Spurred by Student's Killing Nears Passage in SC,relevant,"A bill spurred by a student's killing nears passage, which could affect Uber's business"
8665900,Wells Fargo settles loan abuse case,relevant,"Wells Fargo settles a loan abuse case, a regulatory action against the company"
4867801,‘Anatomy Of A Scandal’: New Dramatic Series On Netflix With Sienna Miller,irrelevant,"The article is about a Netflix series, not about Netflix's business"
6422300,Modern Color 8-Bit Mario Amiibo is Walmart Exclusive,irrelevant,"The article is about a product available at Walmart, but is not about Walmart's business"
7313049,"Stock Movers: Intel, Ford, Alphabet",irrelevant,"The article mentions Intel, Ford, and Alphabet, but is not primarily about any of these companies"
8313228,Wells Fargo shares inch towards bear market territory,relevant,"Wells Fargo shares inch towards bear market territory, a financial development"
7318711,Morgan Stanley Feels Walmart Growth Potential: 'Margin Drivers Are Attractive',relevant,"Morgan Stanley feels Walmart's growth potential, an analyst action on Walmart's stock"
3527429,"Facing ACP's End: Alternative Internet Aid Options at AT&T, Verizon and More",irrelevant,"The article is about internet aid options, not about a specific company's business"
101061,Hexbug Vex Spider Robotics Kit for $45 + pickup at Walmart,irrelevant,"The article is about a product available at Walmart, but is not about Walmart's business"
7360660,"How To Earn $1,000 Per Month From Walmart Stock",irrelevant,"The article is about earning money from Walmart stock, but is not about Walmart's business"
6380144,"Uber Apologizes To NYC Riders, Former Employee Claiming That 'It's All A Show'",relevant,"Uber apologizes to NYC riders, a corporate action"
4006561,Amy Schumer wanted more money for Netflix special,irrelevant,"The article is about Amy Schumer's Netflix special, not about Netflix's business"
347600,Monopoly: Fortnite Edition Board Game for $7 + pickup at Walmart,irrelevant,"The article is about a product available at Walmart, but is not about Walmart's business"
3700181,Angelina Jolie to direct war drama 'First They Killed My Father' for Netflix,irrelevant,"The article is about an Angelina Jolie film on Netflix, not about Netflix's business"
7204209,How Big Is Walmart’s China Problem?,relevant,"The article is about Walmart's China problem, a business development"
3700362,Angelina Jolie and son Maddox team up for Netflix film,irrelevant,"The article is about an Angelina Jolie film on Netflix, not about Netflix's business"
6538388,Here’s what Missourians bought most from Walmart’s website in 2017,irrelevant,"The article is about what Missourians bought from Walmart's website, but is not about Walmart's business"
8494430,Wells Fargo says no material impact from Brexit vote,relevant,"Wells Fargo says there is no material impact from Brexit, a corporate statement"
3901485,"This political fight could affect your Netflix speed, internet bill",irrelevant,"The article is about a political fight that could affect Netflix's speed, but is not primarily about Netflix"
8477037,Wells Fargo shares roll over after CFO's tepid profit outlook,relevant,"Wells Fargo shares roll over after CFO's tepid profit outlook, a financial development"
398967,Mid-Morning Market Update: Markets Open Higher; Walmart Earnings Top Expectations,relevant,"Walmart's earnings top expectations, a financial development"
