id,title,pos_score,neutral_score,neg_score
11425680,Blake Lively Wows in All White in N.Y.C. to Promote Another Simple Favor,0.827891,0.142765,0.029344
11425677,"Amazon-Apple Earnings, Trump Administration Reshuffle, More",0.040287,0.896387,0.063325
11425666,"‘The Death of Snow White’ Review: A Budget Fairy Tale That’s Part Theme Park, Part Gorehound’s Delight",0.134161,0.69994,0.165898
11425636,The Meaning Behind the Thunderbolts* Name—And That Asterisk—Is Finally Revealed,0.07761,0.863902,0.058488
11425676,"I love the Breville InFizz Fusion drink carbonator – and at a record-low price of AU$196, this SodaStream-killer is an ideal Mother's Day gift",0.710793,0.081893,0.207314
11425650,"What channel is Pirates vs. Padres on today? Time, TV schedule, live stream to watch MLB Friday Night Baseball game",0.019016,0.973529,0.007455
11425485,Press Freedoms Remain 'Problematic' In the U.S.,0.028608,0.545388,0.426004
11423170,Arizona Cardinals draft picks unlikely to win rookie of the year,0.030752,0.839233,0.130015
11425589,Trump Signs Order to End Funding of NPR and PBS,0.023168,0.52686,0.449972
11423134,White House to Run Looped Video Touting Accomplishments,0.535889,0.313964,0.150147
11425651,"Where to watch Brewers vs. Cubs today: Channel, time, TV schedule, live stream for MLB Friday Night Baseball game",0.02267,0.970254,0.007076
11425633,Daniel Ek’s vision for the future of Spotify: Why AI is driving the discovery of human creativity,0.891103,0.089073,0.019824
11425592,Trump to Rename Veterans Day,0.415947,0.57007,0.013983
11425623,"5 things to know for May 2: May Day protests, PBS-NPR funding, Alien Enemies Act, Mike Waltz, Gaza",0.026046,0.859999,0.113955
11425594,Trump Wants to Expel Democrats Who Try to Impeach,0.120764,0.282606,0.59663
11423172,"Stock Movers: Apple, Eli Lilly, Spotify",0.030969,0.928914,0.040117
11425588,Jasmine Crockett Stumps for Oversight Post,0.087649,0.90466,0.007691
11425610,How the fear of soft-target raids is changing undocumented migrants’ behavior,0.132754,0.726482,0.140765
11425644,Avalanche's Devon Toews: Assist streak at three games,0.368783,0.577487,0.05373
11423155,"How Chilling Sound Design, POV Shots, and an Uncanny Creature Create a Cinema of Perception in ‘April’",0.447087,0.488626,0.064286
11425626,"Trump’s tariffs could cost Apple $900 million this quarter, CEO Tim Cook says",0.030605,0.707335,0.262059
11425599,What Are Mail Categories on Your iPhone and How to Turn Them Off,0.024568,0.765283,0.210149
11425593,Electrifying Democrats,0.370356,0.606667,0.022977
11425624,Bride Says Future Mother-in-Law Told Her to 'Lose a Few Pounds' After Wedding Dress Shopping: 'Really Hurt',0.024839,0.376216,0.598945
11425620,Jalen Brunson has massive respect for Pistons' Ausar Thompson,0.706495,0.259273,0.034231
11425627,"Waltz exit, China’s hint, Apple and Australian election",0.016331,0.969398,0.014271
11425586,Forbes Daily: Amazon Beats Expectations But Warns Of Tariff Impacts,0.029152,0.807259,0.163589
11425621,Michigan State's AD dismissal affects Jonathan Smith's contract,0.010066,0.726345,0.263589
11425581,"Block, Atlassian, Apple, Roku, Amazon And Other Big Stocks Moving Lower In Friday's Pre-Market Session",0.039206,0.784096,0.176698
11425540,"Khloé may have popcorn, but Kim has Beats on sale — save 51% off today on Amazon",0.199225,0.720011,0.080764
11425615,"Farage's UK By-Election Win, Apple Sparks New Tariff Fears, More",0.764663,0.115247,0.12009
11425613,Bloomberg Daybreak: US-China Possible Trade Talks,0.015237,0.980562,0.004201
11425598,You absolute … ! Brits’ inventive way with words instils a certain kind of pride,0.940162,0.032189,0.027649
11425622,Where To Eat In The Dutch Capital Of Amsterdam Right Now,0.017354,0.975143,0.007502
11425590,TSX futures rise on signs of US-China trade conflict easing,0.326342,0.593695,0.079964
11425619,Apple iOS 18.5 Release Date: New iPhone Update Is Just Days Away,0.02699,0.950301,0.022709
11423195,Wild's Ryan Hartman: Lights lamp twice in loss,0.030613,0.648972,0.320414
11425577,Hilaria Baldwin Reveals Feeling Devastated By 2020 Fake Accent Controversy: 'I Wanted to Be Dead' (Exclusive),0.025473,0.36331,0.611217
11423197,"2025 Kentucky Oaks prediction, odds, contenders, time: Surprising picks from expert who nailed Breeders' Cup",0.554246,0.410922,0.034832
11423198,"2025 Times Square boxing card: How and where to bet Garcia vs. Romero, Haney vs. Ramirez, Lopez vs. Barboza",0.033668,0.947135,0.019197
11423209,Lorne Michaels Used to 'Ban' Chris Farley from SNL for 'Weeks at a Time' in 'Tough Love' Move amid His Addiction,0.024569,0.106225,0.869206
11423205,Lawmakers push app store age verification bill to protect kids online,0.723235,0.25375,0.023014
11423216,Apple is working with Anthropic on an AI coding tool for Xcode,0.300381,0.686621,0.012998
11423206,"Our 14 favorite Amazon deals to shop this weekend: AirPods, Breville, more",0.156546,0.826427,0.017027
11423201,Cuomo loses out on nearly $3M in public campaign funds over digital payment flubs,0.003698,0.01877,0.977533
11423345,Pick Three: Kraftwerk’s Best Tracks,0.090023,0.879616,0.030361
11425600,Ruth Buzzi Dies: The ‘Rowan & Martin Laugh-In’ Star Was 88,0.081145,0.906408,0.012447
11423214,You don’t have to critique Jakob Glesnes’ game. The Union defender does that himself every car ride home.,0.175317,0.65349,0.171194
11423190,"Ruth Buzzi, comedy sketch player on groundbreaking series ""Laugh-In,"" dies at age 88",0.43791,0.523496,0.038594
11425472,"NYC lost high earners and billions in income, with migrants reversing population decline: report",0.048429,0.894583,0.056987
11425532,6 Orange County educators surprised as ‘Teacher of the Year’,0.696967,0.277287,0.025746
11425578,Blake Lively Talks 'Highest Highs and Lowest Lows' of Past Year in First TV Interview Since Justin Baldoni Lawsuit,0.306937,0.619699,0.073365
11423196,World's tallest and smallest dogs meet up for a playdate,0.116011,0.874744,0.009245
11425591,The Dangers of A.I. Flattery + Kevin Meets the Orb + Group Chat Chat,0.023098,0.922647,0.054255
11425576,Kelsey Grammer Reveals His Sister Karen’s Chilling Final Moments After Being Stabbed 42 Times (Exclusive),0.10833,0.821115,0.070555
11423230,Lizzo Shows Off Her Weight Loss in a Purple Bikini and Figure-Hugging Red One-Piece as She Gets Ready for Summer Fun,0.624247,0.288914,0.086839
11423242,Jennifer Lawrence Flexes Her 'Twilight' Fan Status in 'Breaking Dawn: Part 2' Hat,0.301436,0.657325,0.041239
11423243,"College Student, 22, Thought She Had a Sinus Infection but It Was Leukemia: ‘Am I Going to Survive This?’",0.066026,0.832548,0.101426
11423229,Blink? China Signals Concessions on Fentanyl Trafficking to Start Trade Talks,0.028086,0.813275,0.158639
11423225,Trump Plans Major Downsizing at Intelligence Agencies,0.052738,0.41843,0.528832
11423232,"Spotify Gloats About Breaking Free From Apple, Promises More Transparent Pricing",0.026976,0.099715,0.873309
11423224,Harvard Says Trump's Action Would Be 'Highly Illegal',0.018037,0.639532,0.342431
11423258,Decoupling with China: Apple Announces Most U.S. iPhones Will Come from India,0.214647,0.748751,0.036602
11423228,Vance Says Ukraine War Not Close to Ending,0.018957,0.95862,0.022423
11423227,Trump Asks Justices to Allow DOGE Access,0.08379,0.87888,0.037331
11425646,Spotify was great at helping you discover new music. Then the staff cuts began.,0.600047,0.254985,0.144968
11423257,Apple approves Spotify update after being ordered to stop charging app commissions,0.135342,0.706968,0.15769
11423259,Ryan Garcia vs. Rolando Romero Pay-Per-View: Here’s How to Watch the ‘Fatal Fury in Times Square’ Boxing Livestream Online,0.042942,0.912783,0.044276
11423261,Apple could spend $900 million on tariffs over the next quarter,0.050312,0.545463,0.404225
11425580,Space Invaders on your wrist: the glory years of Casio video game watches,0.201526,0.751736,0.046738
11423244,"If you use Apple AirPlay, you need to update your device and take these steps",0.058697,0.84571,0.095593
11423251,Padres vs. Pirates: How to watch on Apple TV Plus for free today,0.043561,0.930094,0.026344
11425493,"Ruth Buzzi, the Lady With the Handbag on ‘Laugh-In,’ Dies at 88",0.089939,0.891367,0.018693
11423276,B-Real Pushes for Cypress Hill Return to 'SNL' After 30-Year Ban for Weed Smoking,0.121563,0.486361,0.392075
11425521,‘Hamilton’ Isn’t Just A Success On Broadway — It’s A Historic Win On The Charts,0.754918,0.191379,0.053704
11423277,"How to have the best Sunday in L.A., according to Paul Feig",0.248832,0.742133,0.009034
11423283,American science brain drain,0.022059,0.077433,0.900508
11423287,Jennifer Garner Gushes Over Reuniting With BFF Judy Greer [Exclusive],0.124074,0.844996,0.030929
11423186,"Apple Loop: iPhone 17 Pro Leaks, Apple Watch SE Details, iPhone 17 Release Dates",0.013716,0.974104,0.01218
11423296,What playing Minecraft tells researchers about social learning,0.226731,0.714834,0.058435
11423253,How Tariffs On China Are Reshaping The Home Goods Sector,0.175913,0.773523,0.050563
11423272,Spotify breaks free from Apple's App Store fees,0.020189,0.603131,0.37668
11425509,Max Verstappen Is a Dad! Formula 1 Driver Welcomes His First Baby with Girlfriend Kelly Piquet,0.781774,0.200593,0.017633
11423231,The illusion of one perfect summer,0.506602,0.309807,0.18359
11423321,"Apple partnering with startup Anthropic on AI-powered coding platform, Bloomberg News reports",0.392133,0.589791,0.018076
11423241,"I tested a smart lock with facial recognition, and it spoiled every other one for me",0.090999,0.235182,0.673818
11423322,What To Buy Before Tariffs Raise The Price Of Everything,0.054467,0.831545,0.113988
11423314,UK preparing to ban consumers from buying crypto with borrowed funds,0.06919,0.675153,0.255657
11423300,"Heidi Klum, 51, Sunbathes Strips Down to Nothing but a Black Thong in 'Preparation' for Summer: See the Pic!",0.067107,0.863927,0.068966
11423295,"The Notorious B.I.G. Allegedly Apologized for Xscape Diss Before Death, Says Tiny Harris",0.013738,0.676813,0.309449
11423263,Apple updates its App Store guidelines to allow external payment options,0.421084,0.555203,0.023713
11423327,The Southern Fried Podcast: The Clinton Foundation's impact and future with Stephanie Streett,0.217682,0.762747,0.019571
11423328,"PODCAST: Recapping Thursday baseball and softball wins with Clay Henry, KB Sides",0.146882,0.841081,0.012037
11423302,Teen Mom's Catelynn Lowell Admits to Feeling 'Very Coerced and Manipulated' Looking Back at Adoption Journey,0.038361,0.721749,0.23989
11423319,These Noise-Canceling Headphones Deliver Gorgeous Sound for a Pretty Penny,0.813801,0.105308,0.080891
11423307,"‘Laughable, if it weren’t so dangerous’: your responses to RFK Jr’s autism stance",0.244369,0.56927,0.186361
11423312,Sycamore Gap accused says he was asked to take blame for felling of tree,0.003814,0.049785,0.946401
11423308,‘A younger crowd’: the rise of Britain’s early-bird restaurant dining,0.669585,0.314224,0.016191
11423331,"Barbra Streisand’s Silky Duet With Hozier, and 9 More New Songs",0.079485,0.898289,0.022226
11423318,"Ruth Buzzi, purse-wielding comedian on 'Laugh-In,' dies at 88",0.199697,0.743197,0.057106
11423291,"The Hottest New Timepieces from Watches & Wonders, from a Brand-New Rolex to the IWC Brad Pitt Wears in ‘F1",0.392996,0.565898,0.041106
11423294,John Skipper to Exit Meadowlark Media,0.011355,0.883026,0.10562
11423304,"Questlove on Why His ‘SNL’ Music Doc Couldn’t Get a Clearance From Pavarotti, but How Eminem Saved the Day",0.059416,0.40986,0.530725
11423340,"Newlyweds Serenaded by Groom's Nephews, 7 and 5, at Wedding, Practiced 'Every Day' for Months (Exclusive)",0.084688,0.901249,0.014064
11423338,Meghan Markle Confirms She Used Clothing to Send Messages When She Wasn't 'Out Talking' as a Royal,0.146902,0.546728,0.30637
11423284,‘Murderbot’ and ‘Nine Perfect Strangers’ Lead the Most Anticipated TV Shows of May 2025,0.536348,0.439111,0.024541
11423337,My Best Friends Hate Each Other. Help!,0.591709,0.304445,0.103846
11423273,iPhone 16E vs. iPhone 16: Comparing the Key Specs on Apple's Phones,0.034825,0.911609,0.053567
11425490,"Apple Approves Spotify’s Updated iOS App That Now Allows External Payments and Related Features, Following Court-Mandated Changes to App Store",0.543621,0.409071,0.047308
11423336,Marc Andreessen’s New Deal,0.166182,0.809538,0.02428
11423325,"Shocking data detail NYC illegal migrant crime with 3.2K arrests — including assault, robbery, murder",0.014481,0.327816,0.657703
11423354,Alan Haller's farewell as outgoing Michigan State athletic director,0.068523,0.91805,0.013427
11423324,Match preview: Orlando City marches into Soldier Field to take on Fire,0.026103,0.949826,0.024071
11423339,Tim Cook Says Tariffs Will Cost Apple at Least $900M in April-June Quarter,0.038747,0.492459,0.468793
11423280,Justice Department Settles with Ashli Babbitt's Family,0.016319,0.979697,0.003984
11425473,Rogue DOJ Investigation Of Columbia Protestors Alarmed Federal Judge,0.003024,0.041517,0.955458
11423297,"Proton Plans To Drop Prices 30% on Its Privacy Apps, Thanks to Ruling Against the ‘Apple Tax'",0.024,0.144176,0.831823
11423361,Here's What Travis Kelce's Barber Has to Say About Those Hair Transplant Rumors,0.010396,0.926827,0.062777
11423313,Spotify seizes the day after Apple is forced to allow external payments,0.012877,0.208176,0.778947
11423290,"Rep. Jayapal: Democrats Need a Bold Agenda, Starting With Medicare for All",0.47431,0.510845,0.014845
11423330,Apple and Anthropic reportedly partner to build an AI coding platform,0.620388,0.356552,0.023059
11423363,Selena Gomez and Benny Blanco Have Their Dream Prom Together in ‘Talk’ Music Video — Watch!,0.270875,0.709339,0.019786
11423358,Apple's legal setback could be a big win for the creator economy: 'We are celebrating',0.353142,0.104822,0.542036
11423357,Westside Gunn Goes Bar for Bar With Doechii on Surprise ‘Egypt’ Remix,0.027409,0.946416,0.026176
11423347,I tried my AirPods Max headphones' new lossless audio ability: Does it really work?,0.114194,0.750108,0.135697
11423371,Idina Menzel's 'Redwood' Sets Broadway Closing Date After Being Shut Out of 2025 Tony Award Nominations,0.049738,0.858606,0.091656
11423266,Amazon Deals of the Day: Jam Out Anywhere You Go With the JBL Clip 5 Speaker at a Record Low,0.118653,0.776667,0.10468
11423136,"How can I watch Ryan Garcia vs Rolly Romero tonight? Actual fight time, full card odds, DAZN Boxing PPV live stream price",0.03631,0.93907,0.024621
11423279,GOP Senator Wants Tariff Exemptions for Small Business,0.410285,0.510761,0.078954
11423281,Texas Measles Outbreak Widens,0.036028,0.847166,0.116806
11423350,The Samsung Galaxy Watch 7 is at its lowest-ever price at Amazon — save $90,0.374418,0.500642,0.12494
11425484,How Apple lost control of the App Store,0.00574,0.032702,0.961559
11423344,"Robert F. Kennedy, Jr., and the Confounding Politics of Junk Food",0.095237,0.564226,0.340538
11425374,Quavo Releases New Song Featuring a Posthumous Verse from Late Migos Groupmate Takeoff: 'Cheers to My Dog',0.406579,0.545533,0.047888
